DATE,15/03/2021,TIME,16:34:37
Index, Gyro_x [dps], Gyro_y [dps], Gyro_z [dps], Accel_x [g], Accel_y [g], Accel_z [g], Pressure [kg],,Time[s]
12036,-0.9800000000000001,-1.12,-4.62,-0.04833984375,-0.96728515625,-0.03759765625,-1.6007106751203537e-08,-1.6007106751203537e-08,55.01232
12037,0.0,-0.6300000000000001,-5.95,-0.07080078125,-0.95751953125,-0.0419921875,-1.6007106751203537e-08,-1.6007106751203537e-08,55.01232
12038,1.61,-0.77,-7.630000000000001,-0.060546875,-0.9580078125,-0.033203125,-1.6007106751203537e-08,-1.6007106751203537e-08,55.028458
12039,1.8200000000000003,0.0,-8.120000000000001,-0.0576171875,-0.9833984375,-0.0205078125,-1.6007106751203537e-08,-1.6007106751203537e-08,55.028458
12040,1.6800000000000002,1.05,-7.5600000000000005,-0.02294921875,-0.98095703125,-0.0205078125,-1.6007106751203537e-08,-1.6007106751203537e-08,55.028458
12041,3.9200000000000004,-1.12,-6.090000000000001,-0.02197265625,-0.98779296875,-0.01708984375,-1.6007106751203537e-08,-1.6007106751203537e-08,55.043608
12042,3.22,-1.05,-4.2,-0.0478515625,-0.9990234375,-0.015625,-1.6007106751203537e-08,-1.6007106751203537e-08,55.043608
12043,4.2700000000000005,-1.1900000000000002,-4.970000000000001,-0.0576171875,-0.986328125,-0.0283203125,-1.6007106751203537e-08,-1.6007106751203537e-08,55.043608
12044,3.99,0.56,-6.44,-0.04833984375,-0.97802734375,-0.0126953125,-1.6007106751203537e-08,-1.6007106751203537e-08,55.043608
12045,5.180000000000001,-1.4700000000000002,-8.540000000000001,-0.0185546875,-0.986328125,0.00341796875,-1.6007106751203537e-08,-1.6007106751203537e-08,55.059184
12046,2.5900000000000003,-1.2600000000000002,-5.390000000000001,-0.04443359375,-1.01708984375,-0.01416015625,-1.6007106751203537e-08,-1.6007106751203537e-08,55.059184
12047,3.6400000000000006,-1.8900000000000001,-5.11,-0.04736328125,-1.01025390625,-0.01171875,-1.6007106751203537e-08,-1.6007106751203537e-08,55.059184
12048,2.87,-1.8200000000000003,-4.9,-0.0498046875,-1.005859375,-0.02587890625,-1.6007106751203537e-08,-1.6007106751203537e-08,55.075391
12049,1.05,-1.9600000000000002,-6.090000000000001,-0.0478515625,-1.017578125,-0.025390625,-1.6007106751203537e-08,-1.6007106751203537e-08,55.075391
12050,0.42000000000000004,-3.22,-5.74,-0.0390625,-1.013671875,-0.02685546875,-1.6007106751203537e-08,-1.6007106751203537e-08,55.075391
12051,-1.12,-3.5700000000000003,-4.9,-0.048828125,-0.99609375,-0.02001953125,-1.6007106751203537e-08,-1.6007106751203537e-08,55.090561
12052,-1.2600000000000002,-3.9200000000000004,-5.040000000000001,-0.04833984375,-1.00048828125,-0.03173828125,-1.6007106751203537e-08,-1.6007106751203537e-08,55.090561
12053,-2.1,-4.130000000000001,-5.180000000000001,-0.046875,-0.9931640625,-0.0390625,-1.6007106751203537e-08,-1.6007106751203537e-08,55.090561
12054,-3.9200000000000004,-3.8500000000000005,-7.140000000000001,-0.0302734375,-0.9853515625,-0.0458984375,-1.6007106751203537e-08,-1.6007106751203537e-08,55.090561
12055,-2.0300000000000002,-6.0200000000000005,-9.31,-0.0224609375,-0.958984375,-0.06640625,-1.6007106751203537e-08,-1.6007106751203537e-08,55.106047
12056,-1.7500000000000002,-7.98,-14.770000000000001,0.01904296875,-0.89697265625,-0.10595703125,-1.6007106751203537e-08,-1.6007106751203537e-08,55.106047
12057,1.9600000000000002,-14.980000000000002,-24.78,0.0712890625,-0.9033203125,-0.1005859375,-1.6007106751203537e-08,-1.6007106751203537e-08,55.106047
12058,2.3800000000000003,-17.92,-28.910000000000004,-0.00634765625,-1.02978515625,0.0234375,-1.6007106751203537e-08,-1.6007106751203537e-08,55.122233
12059,2.5900000000000003,-15.96,-23.730000000000004,-0.197265625,-1.013671875,0.10009765625,-1.6007106751203537e-08,-1.6007106751203537e-08,55.122233
12060,8.33,-8.680000000000001,-16.310000000000002,-0.193359375,-0.9521484375,0.09130859375,-1.6007106751203537e-08,-1.6007106751203537e-08,55.122233
12061,9.8,-3.5700000000000003,-13.160000000000002,-0.1015625,-0.9453125,-0.01953125,-1.6007106751203537e-08,-1.6007106751203537e-08,55.137768
12062,8.96,-2.1700000000000004,-6.510000000000001,-0.017578125,-1.0224609375,-0.0703125,-1.6007106751203537e-08,-1.6007106751203537e-08,55.137768
12063,6.16,-2.8000000000000003,0.42000000000000004,0.01416015625,-1.06787109375,-0.04345703125,-1.6007106751203537e-08,-1.6007106751203537e-08,55.137768
12064,2.1,-3.0100000000000002,2.3800000000000003,-0.0224609375,-1.0234375,-0.00390625,-1.6007106751203537e-08,-1.6007106751203537e-08,55.152912
12065,1.61,-2.9400000000000004,1.4700000000000002,-0.05078125,-0.984375,-0.00341796875,-1.6007106751203537e-08,-1.6007106751203537e-08,55.152912
12066,3.22,-4.340000000000001,-4.130000000000001,-0.0576171875,-0.9951171875,-0.00146484375,-1.6007106751203537e-08,-1.6007106751203537e-08,55.152912
12067,3.2900000000000005,-3.9200000000000004,-7.07,-0.029296875,-0.990234375,-0.0205078125,-1.6007106751203537e-08,-1.6007106751203537e-08,55.152912
12068,4.130000000000001,-3.9200000000000004,-4.48,-0.0341796875,-0.9814453125,-0.01708984375,-1.6007106751203537e-08,-1.6007106751203537e-08,55.168533
12069,4.41,-3.3600000000000003,-3.1500000000000004,-0.046875,-0.9833984375,-0.01953125,-1.6007106751203537e-08,-1.6007106751203537e-08,55.168533
12070,3.43,-2.9400000000000004,-4.130000000000001,-0.056640625,-0.9873046875,-0.017578125,-1.6007106751203537e-08,-1.6007106751203537e-08,55.168533
12071,4.9,-3.0100000000000002,-3.22,-0.03466796875,-0.97314453125,-0.0244140625,-1.6007106751203537e-08,-1.6007106751203537e-08,55.184154
12072,5.53,-3.5700000000000003,-1.4700000000000002,-0.05078125,-0.9833984375,-0.02099609375,-1.6007106751203537e-08,-1.6007106751203537e-08,55.184154
12073,3.9200000000000004,-2.24,-2.1,-0.0615234375,-0.99609375,-0.02001953125,-1.6007106751203537e-08,-1.6007106751203537e-08,55.184154
12074,5.74,-2.7300000000000004,-3.22,-0.0361328125,-0.9833984375,-0.01318359375,-1.6007106751203537e-08,-1.6007106751203537e-08,55.199775
12075,4.970000000000001,-2.87,-2.5900000000000003,-0.0361328125,-0.96484375,-0.0283203125,-1.6007106751203537e-08,-1.6007106751203537e-08,55.199775
12076,5.670000000000001,-2.8000000000000003,-3.08,-0.0498046875,-0.9794921875,-0.025390625,-1.6007106751203537e-08,-1.6007106751203537e-08,55.199775
12077,7.07,-3.6400000000000006,-4.340000000000001,-0.03857421875,-0.97314453125,-0.0322265625,-1.6007106751203537e-08,-1.6007106751203537e-08,55.199775
12078,6.300000000000001,-3.2900000000000005,-5.53,-0.02392578125,-0.99658203125,-0.01171875,-1.6007106751203537e-08,-1.6007106751203537e-08,55.215941
12079,6.580000000000001,-4.340000000000001,-1.6800000000000002,-0.017578125,-1.0048828125,-0.0224609375,-1.6007106751203537e-08,-1.6007106751203537e-08,55.215941
12080,3.1500000000000004,-3.6400000000000006,0.35000000000000003,-0.05517578125,-1.01708984375,-0.0263671875,-1.6007106751203537e-08,-1.6007106751203537e-08,55.215941
12081,2.9400000000000004,-3.08,-0.14,-0.06787109375,-1.02490234375,-0.0205078125,-1.6007106751203537e-08,-1.6007106751203537e-08,55.231733
12082,1.2600000000000002,-2.24,-3.5000000000000004,-0.07470703125,-1.02294921875,-0.0244140625,-1.6007106751203537e-08,-1.6007106751203537e-08,55.231733
12083,0.56,-1.6800000000000002,-4.130000000000001,-0.03564453125,-1.00341796875,-0.00927734375,-1.6007106751203537e-08,-1.6007106751203537e-08,55.231733
12084,0.9100000000000001,-2.31,-4.83,-0.03125,-0.9931640625,-0.01611328125,-1.6007106751203537e-08,-1.6007106751203537e-08,55.231733
12085,0.42000000000000004,-2.1700000000000004,-4.550000000000001,-0.03125,-0.9833984375,0.0009765625,-1.6007106751203537e-08,-1.6007106751203537e-08,55.246639
12086,0.6300000000000001,-1.8200000000000003,-5.460000000000001,-0.0302734375,-0.984375,-0.00830078125,-1.6007106751203537e-08,-1.6007106751203537e-08,55.246639
12087,0.56,-1.7500000000000002,-4.69,-0.04443359375,-0.99951171875,-0.00830078125,-1.6007106751203537e-08,-1.6007106751203537e-08,55.246639
12088,0.7000000000000001,-2.24,-5.32,-0.03125,-0.99609375,-0.0048828125,-1.6007106751203537e-08,-1.6007106751203537e-08,55.26266
12089,0.35000000000000003,-2.45,-4.48,-0.03515625,-0.9912109375,-0.0205078125,-1.6007106751203537e-08,-1.6007106751203537e-08,55.26266
12090,0.7000000000000001,-1.7500000000000002,-4.550000000000001,-0.04296875,-0.986328125,-0.0146484375,-1.6007106751203537e-08,-1.6007106751203537e-08,55.26266
12091,0.21000000000000002,-2.0300000000000002,-4.550000000000001,-0.0400390625,-0.9970703125,0.0048828125,-1.6007106751203537e-08,-1.6007106751203537e-08,55.277894
12092,-2.5900000000000003,-1.4700000000000002,-5.11,-0.05126953125,-1.00341796875,-0.0224609375,-1.6007106751203537e-08,-1.6007106751203537e-08,55.277894
12093,-1.61,-1.6800000000000002,-6.16,-0.0439453125,-0.9990234375,-0.0185546875,-1.6007106751203537e-08,-1.6007106751203537e-08,55.277894
12094,-2.1,-0.9100000000000001,-7.07,-0.029296875,-0.9765625,-0.03515625,-1.6007106751203537e-08,-1.6007106751203537e-08,55.277894
12095,-2.3800000000000003,-0.42000000000000004,-5.460000000000001,-0.04052734375,-0.96826171875,-0.04150390625,-1.6007106751203537e-08,-1.6007106751203537e-08,55.293503
12096,0.21000000000000002,-2.1,-5.8100000000000005,-0.01904296875,-0.96044921875,-0.0390625,-1.6007106751203537e-08,-1.6007106751203537e-08,55.293503
12097,0.9100000000000001,-2.45,-3.7100000000000004,-0.0205078125,-0.94921875,-0.05029296875,-1.6007106751203537e-08,-1.6007106751203537e-08,55.293503
12098,3.5700000000000003,-3.22,-2.8000000000000003,-0.03076171875,-0.95361328125,-0.0185546875,-1.6007106751203537e-08,-1.6007106751203537e-08,55.309298
12099,2.87,-2.31,-2.3800000000000003,-0.04931640625,-0.99072265625,-0.0126953125,-1.6007106751203537e-08,-1.6007106751203537e-08,55.309298
12100,2.66,-2.0300000000000002,-2.45,-0.05517578125,-1.02099609375,-0.02001953125,-1.6007106751203537e-08,-1.6007106751203537e-08,55.309298
12101,2.0300000000000002,-2.0300000000000002,-1.6800000000000002,-0.03466796875,-1.00341796875,-0.0302734375,-1.6007106751203537e-08,-1.6007106751203537e-08,55.324798
12102,1.33,-2.3800000000000003,-3.3600000000000003,-0.0419921875,-0.98828125,-0.0205078125,-1.6007106751203537e-08,-1.6007106751203537e-08,55.324798
12103,2.3800000000000003,-2.5200000000000005,-4.130000000000001,-0.0458984375,-0.9970703125,-0.0029296875,-1.6007106751203537e-08,-1.6007106751203537e-08,55.324798
12104,2.1,-1.6800000000000002,-4.550000000000001,-0.03125,-1.0,-0.00732421875,-1.6007106751203537e-08,-1.6007106751203537e-08,55.324798
12105,2.31,-2.0300000000000002,-3.3600000000000003,-0.02978515625,-1.00146484375,-0.009765625,-1.6007106751203537e-08,-1.6007106751203537e-08,55.340367
12106,4.130000000000001,-3.1500000000000004,-4.83,-0.04345703125,-1.00244140625,-0.01220703125,-1.6007106751203537e-08,-1.6007106751203537e-08,55.340367
12107,1.9600000000000002,-1.8900000000000001,-3.8500000000000005,-0.03955078125,-0.99951171875,-0.0078125,-1.6007106751203537e-08,-1.6007106751203537e-08,55.340367
12108,2.66,-2.1700000000000004,-4.2,-0.029296875,-0.99609375,-0.0078125,-1.6007106751203537e-08,-1.6007106751203537e-08,55.356574
12109,3.2900000000000005,-2.1,-3.99,-0.029296875,-0.9912109375,-0.01513671875,-1.6007106751203537e-08,-1.6007106751203537e-08,55.356574
12110,2.45,-1.6800000000000002,-4.2,-0.02685546875,-0.99560546875,-0.00927734375,-1.6007106751203537e-08,-1.6007106751203537e-08,55.356574
12111,1.33,-1.54,-4.41,-0.033203125,-0.9873046875,-0.01904296875,-1.6007106751203537e-08,-1.6007106751203537e-08,55.371658
12112,1.2600000000000002,-2.5200000000000005,-4.69,-0.025390625,-0.98828125,-0.01220703125,-1.6007106751203537e-08,-1.6007106751203537e-08,55.371658
12113,1.4700000000000002,-2.24,-4.48,-0.025390625,-0.99609375,-0.02490234375,-1.6007106751203537e-08,-1.6007106751203537e-08,55.371658
12114,2.5900000000000003,-2.5200000000000005,-4.2,-0.041015625,-0.9931640625,-0.02587890625,-1.6007106751203537e-08,-1.6007106751203537e-08,55.371658
12115,0.21000000000000002,-1.9600000000000002,-3.9200000000000004,-0.04443359375,-0.98779296875,-0.03076171875,-1.6007106751203537e-08,-1.6007106751203537e-08,55.387587
12116,0.49000000000000005,-2.1,-3.1500000000000004,-0.03076171875,-0.98583984375,-0.013671875,-1.6007106751203537e-08,-1.6007106751203537e-08,55.387587
12117,-0.7000000000000001,-1.8900000000000001,-2.3800000000000003,-0.03759765625,-0.98876953125,-0.02294921875,-1.6007106751203537e-08,-1.6007106751203537e-08,55.387587
12118,1.1900000000000002,-2.8000000000000003,-1.9600000000000002,-0.0205078125,-0.986328125,-0.0283203125,-1.6007106751203537e-08,-1.6007106751203537e-08,55.403342
12119,-1.9600000000000002,-2.1,-3.3600000000000003,-0.0419921875,-0.9951171875,-0.0234375,-1.6007106751203537e-08,-1.6007106751203537e-08,55.403342
12120,0.56,-2.7300000000000004,-3.2900000000000005,-0.033203125,-0.9892578125,-0.01220703125,-1.6007106751203537e-08,-1.6007106751203537e-08,55.403342
12121,-0.6300000000000001,-2.5200000000000005,-2.87,-0.0380859375,-0.994140625,-0.00634765625,-1.6007106751203537e-08,-1.6007106751203537e-08,55.418511
12122,1.05,-3.1500000000000004,-2.5900000000000003,-0.02587890625,-0.99169921875,-0.017578125,-1.6007106751203537e-08,-1.6007106751203537e-08,55.418511
12123,-1.05,-2.24,-2.0300000000000002,-0.03955078125,-0.99267578125,-0.005859375,-1.6007106751203537e-08,-1.6007106751203537e-08,55.418511
12124,-0.07,-2.5200000000000005,-1.4700000000000002,-0.04638671875,-0.99365234375,-0.001953125,-1.6007106751203537e-08,-1.6007106751203537e-08,55.418511
12125,-0.28,-1.8200000000000003,-1.4700000000000002,-0.0283203125,-0.998046875,-0.01171875,-1.6007106751203537e-08,-1.6007106751203537e-08,55.434612
12126,0.42000000000000004,-2.5900000000000003,-2.1,-0.041015625,-0.9921875,-0.0185546875,-1.6007106751203537e-08,-1.6007106751203537e-08,55.434612
12127,0.14,-1.7500000000000002,-2.7300000000000004,-0.05322265625,-0.99853515625,-0.01513671875,-1.6007106751203537e-08,-1.6007106751203537e-08,55.434612
12128,-0.49000000000000005,-0.7000000000000001,-6.790000000000001,-0.044921875,-1.0009765625,-0.0146484375,-1.6007106751203537e-08,-1.6007106751203537e-08,55.449836
12129,-0.35000000000000003,-2.24,-9.030000000000001,-0.025390625,-1.0048828125,-0.00830078125,-1.6007106751203537e-08,-1.6007106751203537e-08,55.449836
12130,-0.07,-1.61,-7.910000000000001,-0.02978515625,-0.98876953125,-0.00634765625,-1.6007106751203537e-08,-1.6007106751203537e-08,55.449836
12131,-0.28,-1.1900000000000002,-7.840000000000001,-0.03857421875,-0.98095703125,-0.02490234375,-1.6007106751203537e-08,-1.6007106751203537e-08,55.449836
12132,-0.7000000000000001,-1.7500000000000002,-9.170000000000002,-0.0390625,-0.9853515625,-0.0244140625,-1.6007106751203537e-08,-1.6007106751203537e-08,55.465338
12133,-0.49000000000000005,-1.54,-8.190000000000001,-0.03662109375,-0.97607421875,-0.0224609375,-1.6007106751203537e-08,-1.6007106751203537e-08,55.465338
12134,0.0,-2.1700000000000004,-7.5600000000000005,-0.00244140625,-0.97607421875,-0.01611328125,-1.6007106751203537e-08,-1.6007106751203537e-08,55.465338
12135,-0.8400000000000001,-2.66,-4.970000000000001,-0.0361328125,-0.9765625,-0.02392578125,-1.6007106751203537e-08,-1.6007106751203537e-08,55.4814
12136,0.21000000000000002,-1.7500000000000002,-2.31,-0.03466796875,-0.97900390625,-0.01611328125,-1.6007106751203537e-08,-1.6007106751203537e-08,55.4814
12137,1.05,-3.08,-3.9200000000000004,-0.0224609375,-0.9853515625,-0.0166015625,-1.6007106751203537e-08,-1.6007106751203537e-08,55.4814
12138,1.2600000000000002,-3.3600000000000003,-3.5000000000000004,-0.01806640625,-0.98193359375,-0.01220703125,-1.6007106751203537e-08,-1.6007106751203537e-08,55.49658
12139,-0.9100000000000001,-1.9600000000000002,-4.340000000000001,-0.03125,-0.9892578125,-0.02001953125,-1.6007106751203537e-08,-1.6007106751203537e-08,55.49658
12140,0.28,-3.08,-3.9200000000000004,-0.0439453125,-0.9990234375,-0.02099609375,-1.6007106751203537e-08,-1.6007106751203537e-08,55.49658
12141,0.07,-3.0100000000000002,-5.32,-0.0322265625,-1.001953125,-0.01708984375,-1.6007106751203537e-08,-1.6007106751203537e-08,55.49658
12142,-0.9100000000000001,-3.1500000000000004,-4.69,-0.029296875,-1.0009765625,-0.01318359375,-1.6007106751203537e-08,-1.6007106751203537e-08,55.512201
12143,-1.9600000000000002,-2.5900000000000003,-6.16,-0.0439453125,-1.0048828125,-0.0244140625,-1.6007106751203537e-08,-1.6007106751203537e-08,55.512201
12144,-3.5000000000000004,-2.45,-6.44,-0.04248046875,-0.99169921875,-0.02392578125,-1.6007106751203537e-08,-1.6007106751203537e-08,55.512201
12145,-3.0100000000000002,-2.1700000000000004,-7.630000000000001,-0.05322265625,-0.98095703125,-0.00439453125,-1.6007106751203537e-08,-1.6007106751203537e-08,55.527858
12146,-5.880000000000001,-2.1,-9.170000000000002,-0.04833984375,-0.98388671875,0.03173828125,-1.6007106751203537e-08,-1.6007106751203537e-08,55.527858
12147,-11.760000000000002,-2.7300000000000004,-13.650000000000002,-0.06591796875,-1.00927734375,0.08984375,-1.6007106751203537e-08,-1.6007106751203537e-08,55.527858
12148,-27.020000000000003,-1.4000000000000001,-23.03,-0.10498046875,-0.95654296875,0.03857421875,-1.6007106751203537e-08,-1.6007106751203537e-08,55.54349
12149,-39.690000000000005,-1.1900000000000002,-34.440000000000005,-0.060546875,-0.919921875,-0.02734375,-1.6007106751203537e-08,-1.6007106751203537e-08,55.54349
12150,-48.790000000000006,-1.4000000000000001,-36.75,-0.03466796875,-1.03955078125,0.0703125,-1.6007106751203537e-08,-1.6007106751203537e-08,55.54349
12151,153.65,-33.39,48.02,1.9462890625,-0.9833984375,-1.08203125,-1.6007106751203537e-08,-1.6007106751203537e-08,55.559066
12152,37.52,4.0600000000000005,25.480000000000004,-0.05517578125,-0.47900390625,-4.0712890625,-1.6007106751203537e-08,-1.6007106751203537e-08,55.559066
12153,-11.690000000000001,-20.860000000000003,-107.87,0.33251953125,-0.76025390625,2.4951171875,-1.6007106751203537e-08,-1.6007106751203537e-08,55.559066
12154,15.400000000000002,-19.39,-137.13000000000002,0.0673828125,-1.1259765625,-0.31005859375,-1.6007106751203537e-08,-1.6007106751203537e-08,55.559066
12155,10.850000000000001,7.490000000000001,122.08000000000001,0.11962890625,-0.81982421875,-0.1103515625,-1.6007106751203537e-08,-1.6007106751203537e-08,55.574735
12156,-24.92,0.07,85.75000000000001,0.123046875,-1.2763671875,-0.1943359375,-1.6007106751203537e-08,-1.6007106751203537e-08,55.574735
12157,4.970000000000001,9.450000000000001,-3.6400000000000006,-0.00048828125,-1.06298828125,-0.07421875,-1.6007106751203537e-08,-1.6007106751203537e-08,55.574735
12158,3.9200000000000004,-6.16,-45.85,-0.04296875,-1.0244140625,-0.02197265625,-1.6007106751203537e-08,-1.6007106751203537e-08,55.590353
12159,5.74,3.08,79.66000000000001,-0.01318359375,-0.99267578125,-0.0126953125,-1.6007106751203537e-08,-1.6007106751203537e-08,55.590353
12160,1.7500000000000002,1.8900000000000001,50.61000000000001,-0.05712890625,-1.02001953125,0.009765625,-1.6007106751203537e-08,-1.6007106751203537e-08,55.590353
12161,4.550000000000001,-3.5700000000000003,-0.7000000000000001,-0.01953125,-0.974609375,-0.03076171875,-1.6007106751203537e-08,-1.6007106751203537e-08,55.606275
12162,-0.8400000000000001,-4.0600000000000005,-45.290000000000006,-0.0078125,-0.994140625,-0.0302734375,-1.6007106751203537e-08,-1.6007106751203537e-08,55.606275
12163,1.9600000000000002,0.35000000000000003,52.71000000000001,-0.03271484375,-0.98291015625,-0.03857421875,-1.6007106751203537e-08,-1.6007106751203537e-08,55.606275
12164,0.6300000000000001,0.21000000000000002,24.990000000000002,-0.029296875,-0.9931640625,-0.0322265625,-1.6007106751203537e-08,-1.6007106751203537e-08,55.621589
12165,3.8500000000000005,-4.130000000000001,4.2700000000000005,-0.02685546875,-0.99365234375,-0.025390625,-1.6007106751203537e-08,-1.6007106751203537e-08,55.621589
12166,3.3600000000000003,-2.31,35.56,-0.0224609375,-0.98828125,-0.0380859375,-1.6007106751203537e-08,-1.6007106751203537e-08,55.621589
12167,1.9600000000000002,-3.5000000000000004,-36.89,-0.01611328125,-0.99169921875,-0.0322265625,-1.6007106751203537e-08,-1.6007106751203537e-08,55.621589
12168,0.35000000000000003,-1.4000000000000001,11.9,-0.02685546875,-0.99267578125,-0.03369140625,-1.6007106751203537e-08,-1.6007106751203537e-08,55.637519
12169,1.33,-2.24,5.390000000000001,-0.0361328125,-0.9873046875,-0.0400390625,-1.6007106751203537e-08,-1.6007106751203537e-08,55.637519
12170,2.5900000000000003,-1.54,23.240000000000002,-0.02734375,-0.9921875,-0.0283203125,-1.6007106751203537e-08,-1.6007106751203537e-08,55.637519
12171,-0.07,-2.3800000000000003,-23.87,-0.03466796875,-0.99951171875,-0.01513671875,-1.6007106751203537e-08,-1.6007106751203537e-08,55.653176
12172,0.77,-0.6300000000000001,4.550000000000001,-0.060546875,-0.9990234375,0.017578125,-1.6007106751203537e-08,-1.6007106751203537e-08,55.653176
12173,2.5200000000000005,-0.6300000000000001,4.130000000000001,-0.06689453125,-0.99365234375,-0.00244140625,-1.6007106751203537e-08,-1.6007106751203537e-08,55.653176
12174,1.12,-0.42000000000000004,15.120000000000001,-0.0205078125,-1.0107421875,-0.0498046875,-1.6007106751203537e-08,-1.6007106751203537e-08,55.653176
12175,1.8200000000000003,-3.6400000000000006,-15.96,-0.025390625,-0.974609375,-0.109375,-1.6007106751203537e-08,-1.6007106751203537e-08,55.668415
12176,1.33,-2.3800000000000003,-0.42000000000000004,-0.0400390625,-0.978515625,-0.0390625,-1.6007106751203537e-08,-1.6007106751203537e-08,55.668415
12177,2.5200000000000005,-2.5200000000000005,2.24,-0.04736328125,-1.00341796875,-0.02294921875,-1.6007106751203537e-08,-1.6007106751203537e-08,55.668415
12178,1.61,-6.86,8.610000000000001,0.00439453125,-0.99267578125,-0.05029296875,-1.6007106751203537e-08,-1.6007106751203537e-08,55.684509
12179,-0.07,-8.47,-8.96,0.0009765625,-0.998046875,0.0185546875,-1.6007106751203537e-08,-1.6007106751203537e-08,55.684509
12180,0.14,-8.4,0.0,-0.0625,-0.9833984375,-0.03662109375,-1.6007106751203537e-08,-1.6007106751203537e-08,55.684509
12181,1.1900000000000002,-3.7800000000000002,-9.38,-0.03369140625,-0.98681640625,-0.03564453125,-1.6007106751203537e-08,-1.6007106751203537e-08,55.699658
12182,1.33,-4.9,5.040000000000001,-0.01806640625,-0.97900390625,-0.02783203125,-1.6007106751203537e-08,-1.6007106751203537e-08,55.699658
12183,1.4700000000000002,-3.9200000000000004,-6.300000000000001,0.00439453125,-1.00537109375,-0.04296875,-1.6007106751203537e-08,-1.6007106751203537e-08,55.699658
12184,2.31,-3.7100000000000004,0.0,-0.013671875,-0.984375,-0.03125,-1.6007106751203537e-08,-1.6007106751203537e-08,55.699658
12185,1.9600000000000002,-2.87,-7.7700000000000005,-0.01611328125,-0.98974609375,-0.041015625,-1.6007106751203537e-08,-1.6007106751203537e-08,55.715661
12186,1.1900000000000002,-2.1,1.7500000000000002,-0.02587890625,-0.99267578125,-0.03125,-1.6007106751203537e-08,-1.6007106751203537e-08,55.715661
12187,0.42000000000000004,-2.0300000000000002,-1.6800000000000002,-0.021484375,-0.9775390625,-0.03662109375,-1.6007106751203537e-08,-1.6007106751203537e-08,55.715661
12188,2.8000000000000003,-3.22,-0.35000000000000003,-0.0166015625,-0.98828125,-0.03564453125,-1.6007106751203537e-08,-1.6007106751203537e-08,55.731402
12189,2.1,-2.7300000000000004,-6.16,-0.0234375,-0.9853515625,-0.0166015625,-1.6007106751203537e-08,-1.6007106751203537e-08,55.731402
12190,1.2600000000000002,-3.1500000000000004,-4.48,-0.02978515625,-0.98779296875,-0.03955078125,-1.6007106751203537e-08,-1.6007106751203537e-08,55.731402
12191,0.42000000000000004,-3.22,-2.87,-0.03173828125,-0.98876953125,-0.04052734375,-1.6007106751203537e-08,-1.6007106751203537e-08,55.731402
12192,2.5200000000000005,-4.340000000000001,-0.56,-0.02587890625,-1.00341796875,-0.0361328125,-1.6007106751203537e-08,-1.6007106751203537e-08,55.746522
12193,2.5200000000000005,-4.83,0.0,-0.02490234375,-0.99951171875,-0.03466796875,-1.6007106751203537e-08,-1.6007106751203537e-08,55.746522
12194,0.49000000000000005,-5.53,-3.6400000000000006,-0.02685546875,-0.98974609375,-0.03271484375,-1.6007106751203537e-08,-1.6007106751203537e-08,55.746522
12195,1.54,-3.8500000000000005,-2.3800000000000003,-0.05078125,-0.9921875,-0.03466796875,-1.6007106751203537e-08,-1.6007106751203537e-08,55.764316
12196,1.1900000000000002,-1.9600000000000002,-4.2700000000000005,0.01220703125,-0.98876953125,-0.02880859375,-1.6007106751203537e-08,-1.6007106751203537e-08,55.767307
12197,0.9800000000000001,-2.3800000000000003,-0.7000000000000001,-0.00390625,-0.9873046875,-0.03466796875,-1.6007106751203537e-08,-1.6007106751203537e-08,55.772333
12198,1.33,-2.31,-3.43,-0.01708984375,-0.98681640625,-0.03271484375,-1.6007106751203537e-08,-1.6007106751203537e-08,55.776887
12199,1.33,-2.31,-2.5900000000000003,-0.0224609375,-0.99609375,-0.0205078125,-1.6007106751203537e-08,-1.6007106751203537e-08,55.781874
12200,2.5200000000000005,-2.66,-3.99,-0.02880859375,-0.99169921875,-0.0390625,-1.6007106751203537e-08,-1.6007106751203537e-08,55.786649
12201,1.12,-2.31,-1.7500000000000002,-0.02294921875,-0.99267578125,-0.03125,-1.6007106751203537e-08,-1.6007106751203537e-08,55.791875
12202,2.31,-2.8000000000000003,-3.3600000000000003,-0.021484375,-0.98046875,-0.0224609375,-1.6007106751203537e-08,-1.6007106751203537e-08,55.795992
12203,1.7500000000000002,-2.45,-2.7300000000000004,-0.03662109375,-0.98583984375,-0.03369140625,-1.6007106751203537e-08,-1.6007106751203537e-08,55.800001
12204,0.77,-2.31,-3.43,-0.02392578125,-0.99560546875,-0.02783203125,-1.6007106751203537e-08,-1.6007106751203537e-08,55.806058
12205,2.87,-3.43,-1.8900000000000001,-0.02197265625,-0.99169921875,-0.02880859375,-1.6007106751203537e-08,-1.6007106751203537e-08,55.811927
12206,2.24,-2.3800000000000003,-2.9400000000000004,-0.03076171875,-0.98974609375,-0.03515625,-1.6007106751203537e-08,-1.6007106751203537e-08,55.814917
12207,1.33,-2.66,-2.5200000000000005,-0.02490234375,-0.98779296875,-0.02978515625,-1.6007106751203537e-08,-1.6007106751203537e-08,55.819972
12208,1.4000000000000001,-2.1,-2.8000000000000003,-0.029296875,-0.9951171875,-0.03662109375,-1.6007106751203537e-08,-1.6007106751203537e-08,55.82452
12209,2.1700000000000004,-2.8000000000000003,-2.3800000000000003,-0.0244140625,-0.9873046875,-0.03662109375,-1.6007106751203537e-08,-1.6007106751203537e-08,55.82892
